Dates,SPX ,CCMP ,SPTSX ,MEXBOL ,IBOV ,IPSA ,MERVAL ,SPBLPGPT ,IGBC,UKX ,CAC ,DAX ,IBEX ,FTSEMIB ,AEX ,OMX ,RTSI$ ,SMI ,NKY ,HSI ,KOSPI ,TWSE ,JCI ,FBMKLCI ,STI ,ASX ,NZSE 
10-20-17,0.005103849,0.003624877,0.002476385,-0.000230825,0.001405612,0.008490003,0.006486395,0.008072,-0.003289656,2.52554E-05,0.000761591,9.08343E-05,0.002468146,0.009606176,0.000128536,0.012399762,-0.003686616,0.00039089,0.000425114,0.011586052,0.006641704,-0.002923335,0.00321265,-0.001916985,0.001743653,0.000172014,-6.64152E-05
10-23-17,-0.003980403,-0.006390365,-9.20759E-05,-0.00885266,-0.012877343,0.006512095,0.029351881,0.006775647,-0.002334861,0.000162151,0.00268236,0.000912504,-0.00601451,0.001444797,0.002439048,-0.003583012,-0.002975023,0.001229064,0.011077112,-0.006386711,0.000204836,0.000589822,0.003447433,0.000470977,0.002711297,-0.000113865,0
10-24-17,0.001616639,0.001760148,0.003109486,0.012217952,0.012349651,-0.004284298,0.008135241,0.002505523,-0.000521336,0.000277723,0.001482154,0.000772592,0.00435016,0.011127289,-0.004203268,-0.006688419,-0.003587074,-0.005817838,0.004989227,-0.005345664,0.000176688,0.000797989,0.000344477,-0.003065326,-0.004526919,0.000113865,-9.03866E-05
10-25-17,-0.004673963,-0.005248175,-0.003171926,-0.025866582,0.004194193,-0.007469635,-0.00469871,-0.002030833,0.007643804,-0.010595975,-0.003697418,-0.004604385,-0.005147612,-0.008127659,-0.004424215,-0.000440579,-0.007928207,-0.01212343,-0.004483747,0.005240026,0.000806745,0.000631794,0.012249444,0.001674729,0.002758085,-0.008942655,-0.00092899
10-26-17,0.001270139,-0.001084854,0.002322154,0.002255801,-0.010155592,0.003879571,-0.001780391,0.001391626,0.004663962,0.005261933,0.014867835,0.013790393,0.018975161,0.015956122,0.011754686,0.005469522,5.36596E-05,0.012693152,0.001480411,-0.003557548,-0.004773663,-0.001471702,-0.004922447,-0.001294648,0.00369247,0.00493261,-0.004045948
10-27-17,0.008040545,0.021797302,0.003886312,0.004536629,0.0010443,0,-0.012629796,0.000633695,-0.022651651,0.002472064,0.007074306,0.006395269,-0.014631345,-0.006262714,0.003226662,0.003749925,0.000384476,-0.001812495,0.012282708,0.008349797,0.006429262,-0.002392293,-0.003435937,0.005357571,0.008954943,0.00214053,-2.27106E-05
10-30-17,-0.003197581,-0.000343278,0.003083589,-0.007226066,-0.015591657,0.016579077,-0.002680505,-0.004350184,-0.006452228,-0.002297097,-9.10104E-05,0.00090974,0.024076538,0.003868962,3.64E-05,-0.001621116,0.004842452,-0.000862796,0.000146297,-0.003616382,0.002120612,0.004449839,-0.000201517,0.001270575,-0.003096532,-0.00127988,0.006758715
10-31-17,0.00094404,0.004275986,0.001424362,-0.004713552,-0.006596549,-0.003676068,0.019134642,0.000397078,-0.005641606,0.000703563,0.001756856,0,0.007391722,0.001791573,0.007108949,0.005583782,-0.009510856,0.0072409,-2.72583E-06,-0.003204217,0.008556653,0.003427275,0.005293396,-0.000245976,-0.000559996,0.000668073,0.000461988
11-01-17,0.001590806,-0.001656625,0.00023335,-0.006004145,-0.006545528,0,0.001593487,0,0.012286174,-0.000683531,0.001996809,0.017677126,-0.001597703,0.008662151,0.002003846,0.000237465,0.011625961,0.002770396,0.018386944,0.012263435,0.013008314,0.001162954,0.005374006,-0.002285323,0.00518204,0.000563264,-0.010290001
11-02-17,0.000189952,-0.000236757,-0.00089501,0,0,-0.013697314,-0.001265282,0.010435884,-0.012857265,0.008955554,-0.000687541,-0.001827072,-0.004665037,0.002348494,-0.001190992,0.000448457,-0.006921799,0.001275646,0.00529548,-0.002641095,-0.003962512,-0.001653171,-0.001166435,-0.001652808,-0.003281107,0.007662298,0.003875553
11-03-17,0.003092293,0.007343399,0.00032277,0.004137334,0.001241378,-0.004760892,0.001211671,0.00084714,-0.004858505,0.000665535,0.001354676,0.002818003,-0.009608252,-0.001386013,0.002380567,0.002911867,-0.00833024,0.004558731,0,0.002975025,0.004549087,0.001135749,0.00139744,-6.89263E-05,0.00053528,0.001263743,-0.002009279
11-06-17,0.001270523,0.003247174,0.004487375,0.008864915,0.005335102,0.007567147,0,0.00286361,0,0.000255247,-0.001944633,-0.000747375,-0.003995304,-0.000490254,0.000126084,-0.000902262,0,-0.003575341,0.000409426,-0.00023811,-0.003352015,-0.001350816,0.00186628,0.000780887,-0.000136011,-0.000129911,-0.00082098
11-07-17,-0.000189125,-0.002752355,0.002456555,0.000765733,-0.025844219,-0.006668882,0.005058609,-0.008897811,0.01563803,-0.006523237,-0.004843524,-0.006668663,-0.008351551,-0.001751751,-0.002560821,-0.003529194,0.0333311,-0.007414829,0.017115593,0.013805815,-0.001558437,0.005007749,0.001590254,0.004952447,0.009198072,-0.006260519,-0.000365556
11-08-17,0.001442618,0.003147477,-0.001640344,-0.003451141,0.026547772,-0.000942015,-0.001375401,-0.001009584,-0.001285635,0.002208362,-0.001681874,0.000235411,-0.000195509,-0.005733968,0.001750003,-0.004348949,0.002942536,0.004941049,-0.001037263,-0.002996102,0.00273057,-0.001971437,-0.001828101,-0.003856789,0.002385012,0.001700539,-0.001152722
11-09-17,-0.003769072,-0.00577068,-0.001445284,-0.002504994,-0.019450176,-0.007641713,-0.004641193,0.000156813,0.007386585,-0.006077086,-0.011706898,-0.015047161,-0.008601021,-0.008356288,-0.007962834,-0.011936953,0.009534016,-0.009543737,-0.001970621,0.00788955,-0.000717229,-0.007023411,-0.001145235,0.00149527,0.000777192,-0.007060516,-0.002662546
11-10-17,-0.000898021,0.00013125,-0.002666764,-0.014165984,-0.010546197,-0.009076889,-0.031656538,-0.014165305,-0.004167229,-0.00685257,-0.005010916,-0.004187763,-0.004784083,-0.00356267,-0.005557139,-0.005231353,-0.004003249,-0.004768472,-0.008223514,-0.00053727,-0.002992039,-0.000987151,-0.003420346,-0.002596667,-0.001113382,-0.005942081,-0.005946067
11-13-17,0.000983136,0.000985451,-0.00081084,-0.000538786,0.004280956,-0.010751419,-0.013594296,-0.004423692,0,-0.00239895,-0.007291344,-0.004049332,-0.004249706,-0.005473538,-0.003459166,-0.002553602,-0.006896489,0.003124029,-0.013334149,0.002101433,-0.004967191,-0.004552553,-6.17772E-05,-0.002753057,-0.000283658,-0.003908167,0.000335019
11-14-17,-0.002312292,-0.002922909,-0.007084072,-0.002686386,-0.023009798,-0.005328005,-0.042199125,-0.00488277,-0.008841492,-0.000102498,-0.004888719,-0.003136218,-0.005938052,-0.006284178,-0.006806752,-0.001243941,-0.010439138,-0.003526993,-4.37881E-05,-0.001030612,-0.001467276,0.000305085,-0.005522861,-0.002235603,-0.005878384,0.000238411,0.003753445
11-15-17,-0.005540999,-0.004710484,-0.002179821,-0.003826741,0,-0.006592089,0.027028615,-0.003729778,0.002501799,-0.005654971,-0.002699489,-0.00439142,0.002349496,-0.006217409,-0.005998796,-0.000912307,-0.018044415,-0.004492865,-0.015839251,-0.010359067,-0.003326141,-0.005303554,-0.002672275,-0.006144786,-0.008980835,-0.006031784,-0.000707906
11-16-17,0.00816274,0.012901843,0.003576434,0.001192182,0.023514671,0.007699102,0.03563723,-0.002077209,0.005315165,0.001941794,0.006606753,0.005445073,0.007441858,0.002151223,0.001299087,0.004083844,0.008907573,0.006280876,0.014547533,0.005773947,0.006546578,-0.000527859,0.010923474,-0.002836304,-0.00816696,0.002908278,0.004212283
11-17-17,-0.002629496,-0.001546838,0.003958176,0.002289634,0.012682674,0.014425429,-0.005103346,0.006815781,0.006186946,-0.000847801,-0.003232118,-0.004108151,-0.007791433,-0.005130989,-0.004777804,-0.009816903,0.005250192,0.004014096,0.00204166,0.006193315,-0.000315658,0.007183521,0.002287083,0.002064092,0.012219651,-0.00113959,0.003202742
11-20-17,0.001274949,0.001167422,0.000364341,0,0,-0.060342518,0,0.003273103,7.76497E-05,0.001188885,0.003992643,0.004984582,0.001507295,0.004349384,0.005741749,0.003605413,-0.00329918,0.01255209,-0.006047683,0.002096158,-0.002497206,-0.003471844,0.000256092,-0.001918594,0.001243912,0.001546272,0.003824307
11-21-17,0.006519786,0.010512365,0.004504224,0.006842181,0.015636138,0.023946503,0.005057503,0.009374645,0.002062904,0.002956599,0.004800786,0.008303195,-0.003206972,0.006163689,0.003901885,0.008038844,0.016597272,0.002676098,0.006925994,0.018882595,0.001198015,0.010696905,-0.003544852,0.001349214,0.010804852,0.003050996,0.000151021
11-22-17,-0.000750562,0.000711443,-0.000190978,0.000231992,-0.001016676,-0.013588631,0.002268381,0.006016757,0.003452339,0.001035713,-0.00249839,-0.011649098,0.002049253,-0.000501773,-0.003327667,-0.011756768,0.00997095,-0.003511966,0.004747267,0.006199123,0.003868904,0.004013554,0.006267432,0.001660754,0.001937725,0.001548997,0.002036556
11-23-17,0,0,4.4793E-05,-0.001259172,-0.000432199,-0.018604913,-0.001269103,0.002332087,-0.001417617,-0.000239953,0.004990553,-0.000498778,0.001885598,0.003691994,0.002459844,-0.003061217,-0.000422828,0.002549525,0,-0.009899358,-0.001323444,0.002950573,-0.001078049,-0.001317925,-0.00199907,-0.000326293,-0.000541305
11-24-17,0.002054044,0.003169263,0.002099907,-0.00404588,-0.004429382,0.001226819,0.006262839,0.003939066,-0.000921931,-0.001025165,0.002027856,0.003935039,0.002061107,0.000826972,-0.001330894,0.001269834,0.00642663,0.001077186,0.00122909,0.005317074,0.00282595,-4.4222E-05,0.000642519,-0.002349863,0.005529254,-0.001284124,0.003503014
11-27-17,-0.000384332,-0.001545504,-0.004103867,-0.01400106,-0.001329139,-0.001584428,-0.012546345,-0.008945449,-0.002700683,-0.003479901,-0.005649959,-0.004577131,0.000954436,-0.010746631,-0.004709294,-0.003647123,-0.004753625,-0.006585288,-0.002435688,-0.00604947,-0.014457492,-0.009549705,-0.00042088,0.001530365,-0.001683505,-0.003438168,0.005435425
11-28-17,0.009800287,0.004907166,-0.000778255,-0.000976885,0.001090429,0.00568077,-0.007780254,-0.001078084,-0.001551552,0.010340587,0.005653669,0.004553393,0.008046561,0.005175364,0.010169454,0.007471657,-0.000991392,0.006031819,-0.000433505,-0.000179898,0.002540822,-0.004087992,0.001009781,-0.003168061,0.001741606,0.009544492,-0.004288667
11-29-17,-0.000369305,-0.012815191,-0.003870324,0.008302869,-0.019604265,-0.009648867,-0.000344513,-0.001460318,0,-0.009033191,0.001403342,0.000179163,0.012081217,0.001531679,-0.003999968,-0.004483109,-0.012786133,-0.001720282,0.004922438,-0.001922952,-0.000513219,0.000605025,-0.001541203,0.003470366,-0.000976554,-0.006912507,-0.000627824
11-30-17,0.008157583,0.007246617,0.006228169,-0.011201677,-0.010083626,-0.001837061,8.84625E-05,-0.004484678,0.000157299,-0.009088236,-0.004690451,-0.002905025,-0.005537475,0.0018951,-0.002422495,-0.002142283,-0.01152791,0.00154109,0.005637875,-0.015186382,-0.014643686,-0.014394351,-0.018184869,-0.001465867,-0.001586025,-0.00816718,0.004896112
12-01-17,-0.002026542,-0.003846069,-0.001775968,0.00366372,0.004068355,0.004192343,0.001350867,0.003681125,0.002939711,-0.003579646,-0.010458781,-0.012554698,-0.012416399,-0.011790742,-0.008441222,-0.011183936,0.00156299,-0.004756556,0.004130957,-0.003540165,-0.000387739,0.003773962,0,0,0.00464909,-0.003718007,-2.03791E-05
12-04-17,-0.001052699,-0.010602794,-0.004370164,-0.002202346,0.01136268,-0.001982292,-0.003991754,-0.005480236,-0.00285367,0.005257037,0.013525105,0.015205516,0.012181331,0.01151442,0.011085332,0.015330952,0.000476359,0.005814076,-0.004914544,0.002200215,0.01055247,0.004775206,0.007708108,-0.002757223,-0.003214284,0.004872567,-0.000445048
12-05-17,-0.003746439,-0.001943184,-0.003346435,0.006371971,-0.007470695,-0.01796082,-0.013177902,-0.011670851,0.002718053,-0.001564112,-0.002556477,-0.000766842,0.000264448,0.00242081,0.002839706,-0.002127451,0.000335079,-0.004265874,-0.003740611,-0.010192379,0.003372052,-0.00794237,0.000379875,0.006812186,-0.000119246,-0.001846448,-0.001574544
12-06-17,-0.000114094,0.002092095,-0.000433629,-0.01036668,0.009905811,-0.007557096,-0.000474001,-0.009724136,0.000440918,0.002797856,-0.000219537,-0.003815358,-0.002677089,-0.004875736,-0.000570981,-0.01117002,-0.002533513,0.002265725,-0.019882162,-0.021659371,-0.014344743,-0.016500722,0.005821561,-0.003781404,-0.011952852,0.001683008,-0.006206641
12-07-17,0.002928082,0.005366916,0.006697084,0.000291825,-0.010716657,-0.00019846,0.013920181,-0.000537495,0.002622115,-0.003719468,0.001767953,0.003555525,0.007688358,0.00680105,0.00320065,0.002407719,-0.010547037,-0.004243151,0.01437023,0.002773495,-0.005019914,-0.003678133,-0.004762039,0.000418924,-0.002673408,-0.003103,0.004673927
12-08-17,0.005491195,0.00399036,0.0050069,0.01239125,0.003365949,0,0,0,0,0.009950669,0.002824832,0.008286671,0.005684125,0.01389662,0.004964608,0.00718857,2.67971E-05,0.00522763,0.013818633,0.011824586,0.000820141,0.004130218,0.004007883,0.001278958,0.010715258,0.009491915,0.007152279
12-11-17,0.003196846,0.005103415,0.000462118,0.002648841,0.000937252,0.026553601,0.01719608,-0.001356978,0.017947974,0.008017587,-0.002273335,-0.002287142,-0.00137677,-0.003643264,0.002172267,0.005354938,0.021918904,-0.000472257,0.005580366,0.011299112,0.003035162,0.007136005,-0.00071739,-0.001034667,0.010402282,0.007079211,0.005124964
12-12-17,0.00154768,-0.001857849,0.00065306,0,0.013825687,0.004221282,0.001263344,0.004333479,0.000356796,0.006276648,0.007464419,0.004552377,-0.001806247,0.001600236,0.00809971,0.002638733,0.004820799,0.004995681,-0.003168223,-0.005935352,-0.004253436,-0.002850401,0.000951654,0.005856719,0.001469826,0.005239646,0.000444352
12-13-17,-0.000473065,0.001962715,0.001399043,0.012038185,-0.012256863,0.018730603,-0.011292203,-0.00199218,0.00231112,-0.000520107,-0.005124408,-0.004400754,-0.002705756,-0.014498284,-0.00418695,-0.002423871,-0.007314402,0.003533814,-0.004738718,0.014762408,0.007912538,0.002622171,0.00367884,0.004666558,0.0009316,-0.000517867,0.000518161
12-14-17,-0.004079135,-0.002807101,-0.007472421,-0.001126228,-0.006679388,-0.003099133,0.003859075,-0.031444247,-0.000221679,-0.006475927,-0.007866846,-0.004394954,-0.008220431,-0.009349293,-0.005628276,-0.006331191,0.010301553,-0.001228061,-0.002799407,-0.001908596,-0.004472708,0.00640784,0.009705492,0.012206085,-0.00955609,-0.005702079,0.004605199
12-15-17,0.008934295,0.011608537,0.001592093,-0.002924701,0.002465586,0.022280363,-0.004326364,-0.00353716,-0.007588274,0.005683245,-0.001464539,0.002711333,-0.002568027,-0.004412259,0.002189502,-0.009518329,-0.004388278,0.001245092,-0.006242552,-0.010972197,0.005085287,-0.004429034,0.000942691,-0.003376929,-0.00549856,0.004972234,0.005382366
12-18-17,0.005348533,0.008351864,0.005573525,0.01143545,0.006968038,0.066691436,0.004260774,0.020646239,0.007919873,0.006180656,0.01323711,0.015804471,0.009188817,0.013330213,0.008385108,0.013259463,-0.000313564,0.006113449,0.015336351,0.006988117,-7.65519E-05,0.00143633,0.002373876,-0.000816045,-0.000620631,0.006755004,-0.001359719
12-19-17,-0.00323552,-0.004428528,0.000105997,-0.004771563,-0.005967268,-0.001351963,0.02076472,0.004682032,0.00040624,0.000938924,-0.006973701,-0.007276093,-0.000957106,-0.005174475,-0.002279884,-0.002601127,-0.011680359,-0.005638827,-0.001475647,0.006972097,-0.001350695,-0.003736083,0.005479451,-0.00842179,-0.003035509,0.00157968,0.00661455
12-20-17,-0.000828247,-0.000415374,0.001630074,-0.000261175,0.009402496,-0.010684841,0.012989717,0.00996995,0.005240171,-0.002504429,-0.005614936,-0.011156305,-0.002602487,-0.007449462,-0.008459133,-0.006940228,-0.004638002,-0.009013634,0.00103672,-0.0006692,-0.002488438,0.003545707,-0.009478494,0.005557515,-0.002823805,-0.001978618,-0.001750756
12-21-17,0.001983662,0.000632184,0.001419813,0.002330803,0.023790957,-0.014184816,0.014562677,-0.000876417,0.004874139,0.010411748,0.00618324,0.003099444,0.00944806,0.005889546,0.003665312,0.00993555,-0.002091921,0.011722966,-0.001119809,0.004538144,-0.017355909,-0.001481412,0.012024836,0.002618761,-0.003641518,0.009111576,-0.001933369
12-22-17,-0.000458279,-0.000775709,-0.001073331,-0.002381641,0.000706493,0.015793303,0.015705334,0.021594745,0.002939432,-0.001489803,-0.00395324,-0.002822495,-0.011968942,-0.001403847,-0.001657756,-0.006219386,0.007716586,-0.003207372,0.001601963,0.007157542,0.00439803,0.004594267,0.006065929,0.005143186,0.000939683,-0.000671204,0.003578106
12-25-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007229243,0,0.001588938,0,0,-0.001403625,0,0,0,0,0
12-26-17,-0.001058943,-0.003412445,0,0.001309386,0.006908179,-0.004136686,0.008743773,-0.002825905,0.001873802,0,0,0,0,0,0,0,0.000899992,0,-0.00202872,0,-0.005423319,-0.00960455,0,-0.000142036,-0.002232451,0,0
12-27-17,0.000790585,0.00044481,0.00233932,0.004144639,0.00480696,-0.003358466,0.000269274,0.002880836,0.008794442,0.003683613,0.000767686,-0.000211913,-0.001651333,-0.000350369,0.000218763,-0.007035443,0.003443935,0.003819408,0.000808665,0.000664124,0.003836346,0.006194606,0.00898569,0.006665276,0.003991243,0.00437628,-0.0016381
12-28-17,0.001832348,0.001558732,0.00116083,0.004294547,0.00432335,0.00989944,0.026402958,0.009010484,0.009406277,0.000288646,-0.005494837,-0.006915969,-0.0071181,-0.003624371,-0.002811093,-0.004071007,0.001443792,-0.002616235,-0.005568653,0.008948727,0.012569087,0.007691575,0.00585823,0.004134216,0.002188265,0.000436815,0.003670385
12-29-17,-0.005196658,-0.006752374,-0.0007906,0.010028351,0,0.002459623,0.003033639,0.006778577,0,0.008476503,-0.005043205,-0.00481127,-0.004886537,-0.012171353,-0.00454363,-0.007310228,0.003340553,-0.002547417,-0.000836024,0.001854713,0,0.007092743,0.006568135,0.009905252,0.001123196,0.007486825,-0.000886548
01-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-18,0.008269097,0.014882642,0.00620314,0.013674449,0.019300231,0.009712591,0.033324735,0.015217763,0.004395237,-0.005173503,-0.004520268,-0.0035868,0.003498488,-0.000374384,0.000385544,0.001825294,0,0,0,0.019729781,0.004915982,0.006356798,-0.002586238,-0.007883801,0.008013834,-0.00457959,0
01-03-18,0.006378433,0.00833308,0.003767269,-0.005043682,0.001336873,-0.000434342,0.012526882,0.002612868,0.002796066,0.003004074,0.008037799,0.008264778,0.003654356,0.002715448,0.008317158,0.004890489,0.024497587,0.010291282,0,0.001494525,0.00269835,0.008445451,-0.013940496,0.005643997,0.009857098,0.003069622,0.003587655
01-04-18,0.004020568,0.0017512,0.002524976,-0.000755776,0.008327285,0.003290246,0.015000853,0.00766808,0.014041671,0.003223796,0.015339571,0.014509493,0.019422648,0.027359441,0.008555426,0.010096494,0.025956414,0.003197778,0.032048113,0.005727173,-0.008031847,0.004347311,0.006511925,0.005928431,0.010589523,0.003322707,0.002404378
01-05-18,0.007009178,0.008251214,-0.003876402,0.002873165,0.005377935,0.010670501,0.007430701,0.007323928,0.010953555,0.003675726,0.010484788,0.011458347,0.009360383,0.011050944,0.007372675,0.004749031,0.004699975,0.005003614,0.008818194,0.002539679,0.012514315,0.002869054,0.0097133,0.008018997,-0.003350211,0.003985446,0.001472706
01-08-18,0.001660942,0.002914243,-0.001946302,0.00215892,0.003875044,0.001785802,0.00498595,-0.004505585,0,-0.003593867,0.003042481,0.003607696,-0.001249411,0.003657259,0.004879148,0.004847026,0,-0.001596967,0,0.002751072,0.006290433,0.003298842,0.00497146,0.007769647,0.006492797,-0.003392169,-0.003118916
01-09-18,0.001302055,0.000864746,9.74358E-05,-0.005901903,-0.006509041,0.000734095,-0.006593626,-4.86665E-06,0.002478882,0.004473828,0.006633174,0.001331421,0.002698694,0.006948236,0.003825866,0.008088818,0.007562183,0.007296932,0.005695858,0.003614228,-0.001214291,-7.87883E-05,-0.001921849,-0.002842231,0.003544213,0.003804201,0.001001219
01-10-18,-0.001112825,-0.001397764,-0.004378033,-0.018604485,-0.00844119,-0.005569088,-0.015876842,0.000318715,-0.006179128,0.002259759,-0.003492734,-0.007818713,0.000172622,0.006604533,-0.004628484,-0.001836537,0.004456556,-0.009056021,-0.002594139,0.002007245,-0.004183656,-0.00770721,-0.000309157,-0.002208299,-0.001192318,0.00088941,-0.007918504
01-11-18,0.007008997,0.008103572,0.002396813,0.0002898,0.014785185,0.006942973,0.013996648,0.001666855,-0.013728277,0.001860562,-0.002934535,-0.00592354,0.000661442,0.006363839,-0.002769516,0.000611736,0.011363621,-0.002218742,-0.003274624,0.001500785,-0.004747726,-0.00194352,0.002377424,-0.003318867,-0.002209543,0.001454761,-0.013381053
01-12-18,0.006726951,0.006810715,0.001303263,0.006872319,-0.0002054,0.00274212,0.019800048,0.009101765,-0.002144158,0.002020387,0.005181006,0.003185885,0.002603171,0.005330911,0.003946469,-0.001160592,0.009817516,0.004489138,-0.002390412,0.009343945,0.003414705,0.006812964,-0.002551504,0.003181715,0.002240789,0.002533137,-0.000814105
01-15-18,0,0,0.003894131,0.005102972,0.005069731,0.002195257,0.027228255,0.000549493,-0.005656118,-0.00122204,-0.001336749,-0.003366923,0.000458681,0.004841901,-7.12911E-05,-0.000680041,0.002558042,-0.000977788,0.002578075,-0.002347996,0.002923914,0.0066254,0.001902408,0.001776034,0.00449202,-0.001042969,-0.003594009
01-16-18,-0.003530689,-0.00516075,-0.00446456,0.002112279,0.000995086,0,-0.003014696,0.002405648,0.019793738,-0.001701764,0.000749308,0.003465068,0.005069671,-0.002052348,0.000213858,-0.002438309,-0.002542183,-0.00770792,0.009941196,0.017895721,0.007167519,0.002716202,0.007414555,6.57185E-05,0.003894668,-0.001022932,0.004764497
01-17-18,0.009370957,0.010273218,0.001705411,0.004849239,0.016860312,0.006971872,0.00228189,-0.001430584,0.003646656,-0.003940227,-0.0036029,-0.004719594,-0.00436295,0.000824932,0.003735131,-0.000290803,0.002858514,-0.00254337,-0.003491001,0.002462429,-0.002505376,0.001699794,0.00230321,0.001422841,-0.002340627,-0.004170578,0.005136607
01-18-18,-0.001617687,-0.000305872,-0.002590526,0.003606232,-0.002794914,0.009155783,0.013338445,0.001864781,0.004079606,-0.003172488,0.000152883,0.00736588,-0.004008175,0.004926887,0.005682588,0.001185479,0.01146248,0.001306348,-0.004407575,0.004321955,0.000151056,0.00604902,0.004358232,-0.003851817,-0.00583305,-0.003421406,-0.003054644
01-19-18,0.004375641,0.005512838,0.004228217,-0.004345261,0.003168046,0.002889968,-0.013532224,0.004163024,0.001481133,0.00386606,0.005748863,0.011455484,0.004475864,0.004998319,0.004948108,0.003588504,-0.006556372,0.006056303,0.001878859,0.004130374,0.001767252,0.007135167,0.0028125,0.003961182,0.008215927,0.002985232,0.001863371
01-22-18,0.008034392,0.009719284,-0.000335153,0.005596882,0.005597489,-0.005041485,-0.001973564,0.000650864,0.006689431,-0.001987541,0.002797129,0.002174129,0.009922459,0.005917808,0.002666388,0.002967468,0.011274447,0.002033732,0.000347301,0.004285347,-0.007227695,0.007203041,0.001482978,0.00235938,0.005356912,-0.001640302,0.005296301
01-23-18,0.002172036,0.007029336,0.000585222,0.005702031,-0.012283213,-0.004646239,0.010915447,0.002044861,0.011078633,0.002122059,-0.001215103,0.007098351,0.002406399,-0.002245281,-0.000385485,0.005028711,-0.001230012,0.002353163,0.012841934,0.016450346,0.013690226,0.001925766,0.020525447,0.002663988,0.006325503,0.001894957,-0.003095565
01-24-18,-0.000560188,-0.006081221,-0.004493638,0.009636617,0.036530358,-0.000269011,0.030656371,0.012094114,0.016569027,-0.011499119,-0.007270834,-0.010740681,-0.004392497,-0.009017487,-0.008023692,-0.00764055,0.00665357,-0.000419914,-0.007630132,0.000849606,0.000551768,-0.009011334,-0.002994834,-0.000544206,0.004765802,-0.010406232,0.001735764
01-25-18,0.000602453,-0.00052542,-0.004937184,0.000610097,0,0.002289448,0.005511763,3.29461E-05,-0.00055237,-0.003616166,-0.002541825,-0.008713383,0.003053178,0.004105836,-0.00171513,-0.016511238,0.014511322,-0.006790168,-0.011396404,-0.009273819,0.009501604,0.001235768,-2.47906E-05,0.004789713,-0.010198004,-0.003013348,0.004757874
01-26-18,0.011771597,0.012684813,0.002170562,0.005647706,0.021876545,0.007564827,-0.000441168,0.006241074,0.004175002,0.006504671,0.008708217,0.003139065,9.4381E-06,0.005766692,0.003039247,0.005059824,-0.018869574,0.00343185,-0.001590229,0.015185852,0.004878353,-0.001689595,0.006822892,0.004357023,-0.001535066,0.005808609,-0.00656714
01-29-18,-0.006754706,-0.005245306,-0.008938036,-0.008439821,-0.009784556,0.004226268,-0.009692608,-0.000274591,0.002371224,0.000781114,-0.001368234,-0.001176839,-0.00376342,-0.002326552,-0.001288785,-0.001383173,-0.008687664,-0.006144596,-0.000107488,-0.005663268,0.009058723,0.006679832,0.002998375,0.008914151,0.002779875,0.00025891,0.001562438
01-30-18,-0.010958608,-0.008611669,-0.008687044,-0.005018067,-0.002547576,-0.003553642,-0.015823903,-0.011167492,-0.009943502,-0.010950658,-0.008696442,-0.009559615,-0.01214285,-0.013562528,-0.008979174,-0.004411111,-0.000494019,-0.002533535,-0.014380494,-0.010967841,-0.011788914,-0.013008181,-0.015861244,-0.001037683,-0.007951419,-0.010848297,-0.003763336
01-31-18,0.000488821,0.00121507,-0.000240698,0.001454001,0.005079258,-0.000722152,0.02016203,-0.003226568,-0.012487287,-0.007199038,0.001487809,-0.000623788,0.002231834,0.001112625,-0.000855981,-0.006356426,0.005803012,-0.010436597,-0.008350077,0.00854977,-0.000498617,0.002435466,0.004573063,0,-0.004165067,-0.006605072,0.016195493
02-01-18,-0.000648271,-0.003462652,-0.005705304,0.002671621,0.006836564,0.001227177,-0.008544748,0.000762919,0.017186204,-0.005745513,-0.005007106,-0.01417023,-0.005035861,0.00146232,-0.006533105,0.005441025,0.008340306,-0.004776046,0.016650594,-0.007483093,0.000810127,0.005071867,-0.00108633,0,0.003739473,-0.005251022,-0.006292904
02-02-18,-0.021436645,-0.019815907,-0.016200844,-0.003868028,-0.017151889,-0.006259132,-0.060283379,-0.017415681,-0.014509255,-0.006289101,-0.016557475,-0.016964189,-0.018224491,-0.014496195,-0.012268097,-0.010702935,-0.015854666,-0.007587707,-0.009049553,-0.001235672,-0.016942138,-0.003052974,0.004590673,0.001016298,-0.004920139,-0.007136696,0.003257159
02-05-18,-0.041842561,-0.038491649,-0.01753197,0,-0.026284436,-0.0163569,-0.04609227,-0.010181993,-0.035801228,-0.014677079,-0.014862993,-0.007668655,-0.014470776,-0.016558157,-0.013599177,-0.024564938,-0.007088454,-0.013132602,-0.025784444,-0.010997073,-0.013410231,-0.016308452,-0.005922779,-0.009351359,-0.013372985,-0.014611754,-0.020499773
02-06-18,0.017290591,0.021068975,0.001897147,-0.021884353,0.024530189,-0.005983174,0.015249035,0.004667063,0.003605704,-0.026745849,-0.023742362,-0.023512107,-0.025612107,-0.021016239,-0.030821185,-0.022718937,-0.024900544,-0.029402634,-0.048407909,-0.052519491,-0.015547142,-0.050806584,-0.017008391,-0.022164202,-0.02222375,-0.025777326,0
